Epoch,Cost,Baseline,Best
0,50542.3048,24146.1648,50542.3048
1,100000.0,100000.0,50542.3048
2,104865.0,100000.0,50542.3048
3,133584.0,100000.0,50542.3048
4,100000.0,100000.0,50542.3048
5,100000.0,100000.0,50542.3048
6,100000.0,100000.0,50542.3048
7,100000.0,100000.0,50542.3048
8,100000.0,100000.0,50542.3048
9,100000.0,100000.0,50542.3048
10,100346.3776,100000.0,50542.3048
11,100000.0,100000.0,50542.3048
12,100378.2808,100000.0,50542.3048
13,100000.0,100000.0,50542.3048
14,100000.0,100000.0,50542.3048
15,100000.0,100000.0,50542.3048
16,100000.0,100000.0,50542.3048
17,100000.0,100000.0,50542.3048
18,100683.64,100000.0,50542.3048
19,100000.0,100000.0,50542.3048
20,100113.94,100000.0,50542.3048
21,100000.0,100000.0,50542.3048
22,101143.9576,100000.0,50542.3048
23,100000.0,100000.0,50542.3048
24,100000.0,100000.0,50542.3048
25,100829.4832,100000.0,50542.3048
26,100000.0,100000.0,50542.3048
27,100000.0,100000.0,50542.3048
28,100000.0,100000.0,50542.3048
29,100847.7136,100000.0,50542.3048
30,100000.0,100000.0,50542.3048
31,100000.0,100000.0,50542.3048
32,100000.0,100000.0,50542.3048
33,100000.0,100000.0,50542.3048
34,100000.0,100000.0,50542.3048
35,100000.0,100000.0,50542.3048
36,100000.0,100000.0,50542.3048
37,100000.0,100000.0,50542.3048
38,100000.0,100000.0,50542.3048
39,100000.0,100000.0,50542.3048
40,100000.0,100000.0,50542.3048
41,100000.0,100000.0,50542.3048
42,100000.0,100000.0,50542.3048
43,100000.0,100000.0,50542.3048
44,93468.0,100000.0,50542.3048
45,100000.0,100000.0,50542.3048
46,100000.0,100000.0,50542.3048
47,100000.0,100000.0,50542.3048
48,100000.0,100000.0,50542.3048
49,100000.0,100000.0,50542.3048
50,100000.0,100000.0,50542.3048
51,100000.0,100000.0,50542.3048
52,100000.0,100000.0,50542.3048
53,100000.0,100000.0,50542.3048
54,58790.0,100000.0,50542.3048
55,58583.0,100000.0,50542.3048
56,52401.0,100000.0,50542.3048
57,52081.0,100000.0,50542.3048
58,56061.0,100000.0,50542.3048
59,61337.0,100000.0,50542.3048
60,56479.0,100000.0,50542.3048
61,61098.0,100000.0,50542.3048
62,60891.0,100000.0,50542.3048
63,58389.0,100000.0,50542.3048
64,59800.0,100000.0,50542.3048
65,63100.0,100000.0,50542.3048
66,51760.0,100000.0,50542.3048
67,65679.0,100000.0,50542.3048
68,47912.0,100000.0,47912.0
69,51006.0,100000.0,47912.0
70,48853.0,100000.0,47912.0
71,57460.0,100000.0,47912.0
72,50043.0,100000.0,47912.0
73,55119.0,100000.0,47912.0
74,58533.0,100000.0,47912.0
75,56964.0,62860.0,47912.0
76,59526.0,62860.0,47912.0
77,60930.0,62860.0,47912.0
78,55453.0,62860.0,47912.0
79,69843.0,62860.0,47912.0
80,56082.0,62860.0,47912.0
81,61844.0,62860.0,47912.0
82,62956.0,62860.0,47912.0
83,63001.0,62860.0,47912.0
84,61943.0,62860.0,47912.0
85,62860.0,62860.0,47912.0
86,62860.0,62860.0,47912.0
87,62760.0,62860.0,47912.0
88,61202.0,62860.0,47912.0
89,62786.0,62860.0,47912.0
90,71882.0,62860.0,47912.0
91,62734.0,62860.0,47912.0
92,62860.0,62860.0,47912.0
93,61055.0,62860.0,47912.0
94,62860.0,62860.0,47912.0
95,71973.0,62860.0,47912.0
96,61007.0,62860.0,47912.0
97,62681.0,62860.0,47912.0
98,62860.0,62860.0,47912.0
