Epoch,Cost,Baseline,Best
0,5191.568,100000.0,5191.568
1,2664.48,2431.728,2664.48
2,102403.648,2431.728,2664.48
3,2369.9519999999998,2431.728,2369.9519999999998
4,3664.792,2431.728,2369.9519999999998
5,4525.072,2431.728,2369.9519999999998
6,4689.504,2431.728,2369.9519999999998
7,4231.016,2997.2079999999996,2369.9519999999998
8,5733.776,5810.0,2369.9519999999998
9,6022.08,5810.0,2369.9519999999998
10,5933.952,5810.0,2369.9519999999998
11,5915.48,5810.0,2369.9519999999998
12,5807.232,5810.0,2369.9519999999998
13,5867.784,5810.0,2369.9519999999998
14,5838.24,5810.0,2369.9519999999998
15,5810.0,5810.0,2369.9519999999998
16,5738.776,5810.0,2369.9519999999998
17,5503.464,5810.0,2369.9519999999998
18,5768.08,5810.0,2369.9519999999998
19,5810.0,5810.0,2369.9519999999998
20,5810.0,5810.0,2369.9519999999998
21,5810.0,5810.0,2369.9519999999998
22,5810.0,5810.0,2369.9519999999998
23,5810.0,5810.0,2369.9519999999998
24,5954.0,5810.0,2369.9519999999998
25,5836.696,5810.0,2369.9519999999998
26,5811.464,5810.0,2369.9519999999998
27,5810.0,5810.0,2369.9519999999998
28,5810.0,5810.0,2369.9519999999998
29,5776.544,5810.0,2369.9519999999998
30,5810.0,5810.0,2369.9519999999998
31,5810.0,5810.0,2369.9519999999998
32,5810.0,5810.0,2369.9519999999998
33,5730.0,5810.0,2369.9519999999998
34,5810.0,5810.0,2369.9519999999998
35,5810.0,5810.0,2369.9519999999998
36,5810.0,5810.0,2369.9519999999998
37,5810.0,5810.0,2369.9519999999998
38,5810.0,5810.0,2369.9519999999998
39,5810.08,5810.0,2369.9519999999998
40,5821.392,5810.0,2369.9519999999998
41,5810.0,5810.0,2369.9519999999998
42,5810.0,5810.0,2369.9519999999998
43,5810.0,5810.0,2369.9519999999998
44,5785.0,5810.0,2369.9519999999998
45,5810.0,5810.0,2369.9519999999998
46,5810.0,5810.0,2369.9519999999998
47,5810.0,5810.0,2369.9519999999998
48,5810.0,5810.0,2369.9519999999998
49,5810.0,5810.0,2369.9519999999998
50,5780.0,5810.0,2369.9519999999998
51,5810.0,5810.0,2369.9519999999998
52,5810.0,5810.0,2369.9519999999998
53,5810.0,5810.0,2369.9519999999998
54,5810.0,5810.0,2369.9519999999998
55,5810.0,5810.0,2369.9519999999998
56,5810.0,5810.0,2369.9519999999998
57,5742.928,5810.0,2369.9519999999998
58,5810.0,5810.0,2369.9519999999998
59,5810.0,5810.0,2369.9519999999998
60,5810.0,5810.0,2369.9519999999998
61,5810.0,5810.0,2369.9519999999998
62,5810.0,5810.0,2369.9519999999998
63,5810.0,5810.0,2369.9519999999998
64,5810.0,5810.0,2369.9519999999998
65,5810.0,5810.0,2369.9519999999998
66,5810.0,5810.0,2369.9519999999998
67,5810.0,5810.0,2369.9519999999998
68,5810.0,5810.0,2369.9519999999998
69,5810.0,5810.0,2369.9519999999998
70,5810.0,5810.0,2369.9519999999998
71,5810.0,5810.0,2369.9519999999998
72,5810.0,5810.0,2369.9519999999998
73,5810.0,5810.0,2369.9519999999998
74,5810.0,5810.0,2369.9519999999998
75,5810.0,5810.0,2369.9519999999998
76,5810.0,5810.0,2369.9519999999998
77,5810.0,5810.0,2369.9519999999998
78,5810.0,5810.0,2369.9519999999998
79,5810.0,5810.0,2369.9519999999998
80,5810.0,5810.0,2369.9519999999998
81,5810.0,5810.0,2369.9519999999998
82,5810.0,5810.0,2369.9519999999998
83,5810.0,5810.0,2369.9519999999998
84,5810.0,5810.0,2369.9519999999998
85,5793.0,5810.0,2369.9519999999998
86,5810.0,5810.0,2369.9519999999998
87,5810.0,5810.0,2369.9519999999998
88,5810.0,5810.0,2369.9519999999998
89,5810.0,5810.0,2369.9519999999998
90,5777.928,5810.0,2369.9519999999998
91,5810.0,5810.0,2369.9519999999998
92,5810.0,5810.0,2369.9519999999998
93,5810.0,5810.0,2369.9519999999998
94,5810.0,5810.0,2369.9519999999998
95,5805.928,5810.0,2369.9519999999998
96,5810.0,5810.0,2369.9519999999998
97,5810.0,5810.0,2369.9519999999998
98,5842.312,5810.0,2369.9519999999998
99,5810.0,5810.0,2369.9519999999998
100,5808.616,5810.0,2369.9519999999998
101,5810.0,5810.0,2369.9519999999998
102,5810.0,5810.0,2369.9519999999998
103,5810.0,5810.0,2369.9519999999998
