217,121,0.671712,0.238936,0.089352
188,122,0.659799,0.250255,0.089946
230,122,0.676738,0.234011,0.089252
119,124,0.626996,0.280688,0.092316
237,127,0.679457,0.231163,0.089380
266,128,0.689353,0.221259,0.089388
17,129,0.568519,0.332286,0.099195
151,129,0.643635,0.265205,0.091160
220,129,0.673238,0.237135,0.089627
42,130,0.584026,0.318679,0.097295
103,130,0.619085,0.287605,0.093311
252,131,0.684774,0.225731,0.089495
210,133,0.669443,0.240603,0.089954
99,134,0.617239,0.289070,0.093691
20,135,0.570923,0.329840,0.099237
249,135,0.683831,0.226490,0.089680
137,137,0.637294,0.270723,0.091984
170,137,0.652899,0.256176,0.090925
59,138,0.594820,0.308760,0.096421
0,139,0.558566,0.340273,0.101161
20,139,0.571248,0.329316,0.099436
76,140,0.604816,0.299807,0.095378
174,140,0.654805,0.254254,0.090941
195,140,0.663601,0.245883,0.090516
121,141,0.629389,0.277747,0.092864
194,141,0.663219,0.246202,0.090579
212,141,0.670395,0.239286,0.090319
267,141,0.689907,0.220147,0.089947
248,142,0.683622,0.226371,0.090007
46,146,0.587680,0.314568,0.097752
52,146,0.591266,0.311427,0.097306
182,146,0.658469,0.250517,0.091014
100,147,0.618732,0.287048,0.094220
259,147,0.687399,0.222379,0.090222
109,148,0.623593,0.282630,0.093776
170,149,0.653509,0.255088,0.091403
78,151,0.606650,0.297546,0.095803
200,151,0.665848,0.243177,0.090976
70,152,0.602211,0.301427,0.096362
31,154,0.579270,0.321318,0.099411
120,154,0.629703,0.276800,0.093497
226,155,0.676021,0.233144,0.090834
82,156,0.609226,0.294972,0.095802
140,156,0.639881,0.267453,0.092665
158,156,0.648431,0.259541,0.092028
138,157,0.638946,0.268261,0.092794
137,159,0.638544,0.268532,0.092924
171,159,0.654301,0.253865,0.091835
240,160,0.681227,0.227846,0.090927
2,161,0.561800,0.335784,0.102416
13,161,0.568723,0.329844,0.101433
113,161,0.626467,0.279326,0.094207
255,163,0.686449,0.222595,0.090956
141,164,0.640713,0.266300,0.092987
201,165,0.666608,0.241743,0.091649
175,166,0.656197,0.251713,0.092090
60,167,0.597483,0.304574,0.097944
232,167,0.678465,0.230175,0.091360
84,168,0.611164,0.292509,0.096327
124,168,0.632459,0.273578,0.093963
170,169,0.654184,0.253477,0.092338
58,170,0.596524,0.305175,0.098301
190,171,0.662474,0.245446,0.092079
187,173,0.661335,0.246443,0.092222
36,174,0.583822,0.315845,0.100333
46,174,0.589779,0.310707,0.099514
107,174,0.623876,0.280896,0.095228
116,174,0.628552,0.276744,0.094705
269,174,0.691231,0.217381,0.091388
3,175,0.563614,0.333107,0.103279
14,175,0.570456,0.327253,0.102292
158,178,0.649205,0.257713,0.093082
249,178,0.684687,0.223592,0.091722
21,179,0.575105,0.322949,0.101946
95,179,0.617905,0.285864,0.096231
213,180,0.671586,0.236193,0.092221
11,181,0.569113,0.327920,0.102966
76,181,0.607625,0.294702,0.097673
179,181,0.658324,0.248919,0.092757
224,182,0.675692,0.232105,0.092203
28,184,0.579761,0.318557,0.101682
236,184,0.680205,0.227669,0.092127
51,186,0.593584,0.306477,0.099940
60,186,0.598834,0.301946,0.099220
119,186,0.630686,0.274089,0.095225
148,187,0.644898,0.261187,0.093915
218,187,0.673562,0.233913,0.092525
140,188,0.641178,0.264513,0.094309
266,188,0.690431,0.217466,0.092103
30,190,0.581428,0.316640,0.101932
76,191,0.608161,0.293521,0.098318
163,191,0.651706,0.254646,0.093649
94,192,0.618119,0.284824,0.097057
103,193,0.622950,0.280518,0.096533
188,193,0.662195,0.244560,0.093245
228,193,0.677327,0.229981,0.092692
152,194,0.646845,0.258916,0.094239
193,197,0.664168,0.242434,0.093398
246,197,0.683827,0.223471,0.092702
252,197,0.685853,0.221485,0.092662
1,198,0.564114,0.330773,0.105114
73,198,0.606822,0.294174,0.099003
86,198,0.613999,0.287984,0.098017
125,198,0.634296,0.270077,0.095626
7,199,0.567932,0.327436,0.104632
206,199,0.669160,0.237513,0.093328
207,199,0.669537,0.237149,0.093314
44,201,0.590452,0.308005,0.101543
55,201,0.596818,0.302546,0.100636
158,201,0.649487,0.255976,0.094537
30,203,0.582283,0.314836,0.102880
25,204,0.579322,0.317288,0.103390
44,204,0.590599,0.307650,0.101751
231,204,0.678396,0.228359,0.093246
260,204,0.688396,0.218597,0.093007
120,207,0.632106,0.271401,0.096492
175,207,0.656831,0.248724,0.094445
185,207,0.661000,0.244812,0.094188
228,207,0.677286,0.229265,0.093449
265,209,0.689874,0.216855,0.093271
68,210,0.604604,0.295184,0.100212
166,212,0.652926,0.251983,0.095091
191,212,0.663387,0.242206,0.094407
15,215,0.573826,0.321086,0.105088
109,215,0.626819,0.275516,0.097664
82,216,0.612511,0.287931,0.099559
130,217,0.636912,0.266279,0.096809
97,218,0.620618,0.280743,0.098639
37,219,0.587200,0.309385,0.103415
147,219,0.644592,0.259139,0.096269
238,219,0.680751,0.225228,0.094021
243,219,0.682474,0.223551,0.093975
219,220,0.673998,0.231641,0.094362
68,221,0.605033,0.293968,0.100999
113,221,0.628845,0.273224,0.097930
171,222,0.654949,0.249348,0.095703
23,223,0.579055,0.315992,0.104952
130,223,0.636902,0.265805,0.097293
243,224,0.682381,0.223331,0.094288
6,225,0.568731,0.324537,0.106732
86,225,0.614976,0.285098,0.099925
106,225,0.625343,0.276003,0.098654
193,226,0.664037,0.240612,0.095351
224,226,0.675785,0.229544,0.094670
186,227,0.661160,0.243214,0.095626
145,228,0.643668,0.259262,0.097070
160,228,0.650219,0.253254,0.096527
14,229,0.573817,0.319908,0.106275
258,231,0.687120,0.218266,0.094614
270,231,0.690877,0.214605,0.094518
97,232,0.620864,0.279370,0.099766
47,233,0.593590,0.302805,0.103605
155,233,0.648034,0.254857,0.097109
58,235,0.599931,0.297221,0.102847
210,235,0.670553,0.233889,0.095558
119,237,0.631670,0.269335,0.098995
130,238,0.636919,0.264558,0.098523
67,239,0.605104,0.292468,0.102428
220,239,0.674152,0.230236,0.095611
80,240,0.612209,0.286269,0.101522
152,240,0.646706,0.255499,0.097794
56,242,0.599043,0.297410,0.103547
30,243,0.584066,0.310053,0.105882
254,243,0.685764,0.218872,0.095365
140,244,0.641416,0.259990,0.098594
230,244,0.677607,0.226634,0.095759
92,246,0.618440,0.280267,0.101292
117,246,0.630678,0.269437,0.099885
220,246,0.673992,0.229901,0.096107
50,248,0.595831,0.299651,0.104518
145,249,0.643612,0.257565,0.098822
194,250,0.664084,0.238813,0.097104
184,251,0.660109,0.242383,0.097507
71,252,0.607496,0.289326,0.103178
175,252,0.656404,0.245683,0.097914
250,252,0.684348,0.219684,0.095968
226,253,0.676006,0.227517,0.096477
15,255,0.575342,0.316300,0.108358
36,255,0.587922,0.305734,0.106344
120,256,0.632049,0.267325,0.100626
83,257,0.613745,0.283419,0.102837
104,257,0.624358,0.274045,0.101597
170,257,0.654273,0.247227,0.098500
208,258,0.669275,0.233417,0.097308
99,259,0.621848,0.276085,0.102067
162,259,0.650903,0.250117,0.098980
9,260,0.571756,0.318820,0.109425
82,260,0.613192,0.283630,0.103178
152,260,0.646612,0.253903,0.099485
253,260,0.685133,0.218401,0.096466
21,261,0.579088,0.312605,0.108307
267,261,0.689562,0.214063,0.096374
44,262,0.592631,0.301123,0.106247
16,263,0.576078,0.314929,0.108993
141,264,0.641671,0.257993,0.100335
210,264,0.669907,0.232378,0.097716
220,264,0.673560,0.228981,0.097459
9,268,0.571902,0.317943,0.110154
175,268,0.656198,0.244603,0.099198
79,270,0.611485,0.284194,0.104321
50,271,0.595992,0.297439,0.106569
267,271,0.689321,0.213640,0.097040
196,272,0.664461,0.236781,0.098757
239,272,0.680000,0.222403,0.097597
113,273,0.628509,0.268903,0.102587
68,274,0.605635,0.288901,0.105464
127,274,0.635096,0.262975,0.101929
187,275,0.660913,0.239765,0.099322
243,276,0.681208,0.220969,0.097822
140,277,0.640969,0.257487,0.101544
89,278,0.616430,0.279093,0.104477
108,278,0.625951,0.270717,0.103332
219,279,0.672857,0.228503,0.098639
229,279,0.676334,0.225275,0.098391
150,280,0.645453,0.253243,0.101304
160,280,0.649851,0.249329,0.100820
32,281,0.585687,0.305178,0.109135
178,282,0.657214,0.242537,0.100249
11,283,0.573309,0.315393,0.111298
200,283,0.665793,0.234691,0.099516
156,284,0.648009,0.250622,0.101368
30,285,0.584494,0.305814,0.109691
201,285,0.666130,0.234224,0.099646
58,289,0.599846,0.292368,0.107786
23,290,0.580431,0.308766,0.110803
130,290,0.636196,0.260562,0.103242
67,291,0.604597,0.288082,0.107321
100,291,0.621565,0.273351,0.105084
257,291,0.685269,0.215993,0.098738
3,292,0.568642,0.318415,0.112943
237,292,0.678664,0.222107,0.099230
46,293,0.593212,0.297645,0.109142
221,294,0.673186,0.227026,0.099788
246,296,0.681460,0.219165,0.099375
181,297,0.658076,0.240485,0.101438
28,299,0.583123,0.305573,0.111304
178,299,0.656826,0.241426,0.101748
200,299,0.665387,0.233727,0.100886
266,299,0.687923,0.212856,0.099221
73,300,0.607465,0.284695,0.107839
266,300,0.687874,0.212819,0.099308
39,301,0.589161,0.300260,0.110579
108,301,0.625240,0.269107,0.105653
109,301,0.625736,0.268676,0.105588
115,301,0.628676,0.266119,0.105205
137,301,0.638994,0.257040,0.103966
215,301,0.670846,0.228586,0.100568
259,302,0.685502,0.214878,0.099620
188,304,0.660635,0.237572,0.101793
190,304,0.661410,0.236875,0.101715
167,307,0.651946,0.245024,0.103030
133,308,0.636850,0.258253,0.104897
143,309,0.641340,0.254193,0.104467
126,310,0.633523,0.260982,0.105495
94,312,0.617950,0.274377,0.107673
238,312,0.678304,0.220773,0.100923
60,315,0.600221,0.289383,0.110396
14,316,0.574885,0.310665,0.114449
85,316,0.613264,0.278046,0.108690
41,317,0.589919,0.297949,0.112131
73,317,0.607032,0.283322,0.109646
221,318,0.672297,0.225785,0.101918
245,318,0.680361,0.218366,0.101273
6,319,0.570274,0.314177,0.115550
78,319,0.609579,0.280918,0.109503
118,319,0.629371,0.263748,0.106881
183,319,0.658031,0.238516,0.103453
67,320,0.603808,0.285784,0.110408
152,321,0.644726,0.250047,0.105227
126,323,0.632932,0.260233,0.106835
6,324,0.570167,0.313723,0.116110
156,324,0.646319,0.248358,0.105323
55,325,0.597333,0.290794,0.111873
113,325,0.626812,0.265427,0.107761
208,325,0.667341,0.229652,0.103007
137,326,0.637805,0.255658,0.106537
248,326,0.681061,0.217048,0.101891
46,328,0.592399,0.294653,0.112949
266,329,0.686741,0.211512,0.101747
17,330,0.576268,0.307992,0.115740
177,330,0.654861,0.240285,0.104854
218,330,0.670677,0.226196,0.103127
149,331,0.642921,0.250691,0.106388
83,333,0.611659,0.277708,0.110633
193,333,0.661183,0.234415,0.104402
231,333,0.675025,0.221985,0.102990
24,334,0.580099,0.304362,0.115539
31,335,0.583961,0.301001,0.115037
223,336,0.672096,0.224370,0.103534
66,337,0.602777,0.284879,0.112343
90,337,0.615048,0.274410,0.110542
102,337,0.621010,0.269292,0.109698
26,339,0.581104,0.302970,0.115927
166,339,0.649782,0.243914,0.106303
77,340,0.608344,0.279832,0.111824
258,340,0.683715,0.213381,0.102904
268,344,0.686713,0.210243,0.103045
63,345,0.600855,0.285647,0.113497
140,346,0.638341,0.253367,0.108292
198,346,0.662252,0.232237,0.105511
30,348,0.583071,0.300348,0.116580
113,348,0.625867,0.264021,0.110112
220,348,0.670290,0.224892,0.104818
130,349,0.633712,0.257126,0.109162
133,349,0.635064,0.255948,0.108988
238,349,0.676620,0.219091,0.104289
5,350,0.569138,0.311777,0.119085
80,350,0.609460,0.277859,0.112680
179,350,0.654510,0.238742,0.106748
200,350,0.662751,0.231413,0.105836
150,352,0.642384,0.249268,0.108348
97,354,0.617803,0.270345,0.111852
223,354,0.671002,0.223691,0.105307
253,354,0.681417,0.214237,0.104346
181,356,0.654969,0.237793,0.107238
246,356,0.678975,0.216295,0.104730
16,358,0.575080,0.305973,0.118947
103,359,0.620491,0.267555,0.111955
30,360,0.582661,0.299403,0.117936
40,360,0.588024,0.294902,0.117074
58,360,0.597559,0.286886,0.115556
169,360,0.649900,0.241926,0.108174
200,361,0.662060,0.231041,0.106898
180,362,0.654214,0.237920,0.107867
266,362,0.685114,0.210055,0.104831
100,365,0.618663,0.268533,0.112804
64,366,0.600387,0.283901,0.115712
187,366,0.656721,0.235326,0.107953
146,367,0.639774,0.250137,0.110089
80,368,0.608461,0.276896,0.114643
159,368,0.645266,0.245252,0.109482
161,368,0.646105,0.244518,0.109376
220,368,0.669136,0.224075,0.106789
1,369,0.566378,0.312032,0.121590
103,369,0.619885,0.267103,0.113012
115,373,0.625361,0.262023,0.112616
210,373,0.665080,0.227227,0.107693
248,374,0.678663,0.214875,0.106462
259,374,0.682254,0.211546,0.106199
131,375,0.632637,0.255571,0.111792
35,376,0.584672,0.296026,0.119302
122,376,0.628426,0.259100,0.112474
56,378,0.595626,0.286699,0.117675
210,378,0.664747,0.227048,0.108205
238,378,0.675064,0.217809,0.107126
15,379,0.573777,0.304781,0.121442
50,379,0.592451,0.289255,0.118294
85,379,0.610331,0.274229,0.115440
182,379,0.653969,0.236534,0.109497
94,381,0.614677,0.270345,0.114978
266,383,0.683936,0.209164,0.106900
44,384,0.589063,0.291575,0.119362
74,384,0.604520,0.278657,0.116823
80,384,0.607539,0.276108,0.116353
191,384,0.657160,0.233222,0.109618
130,385,0.631443,0.255634,0.112923
169,385,0.648280,0.240972,0.110748
258,385,0.681290,0.211439,0.107270
177,389,0.651265,0.237958,0.110778
210,391,0.663891,0.226562,0.109547
13,392,0.572067,0.304791,0.123141
160,392,0.644057,0.244008,0.111935
209,392,0.663436,0.226873,0.109691
102,393,0.617795,0.266522,0.115682
30,394,0.581170,0.297068,0.121762
67,395,0.600361,0.281062,0.118576
227,397,0.669849,0.220680,0.109472
4,398,0.566950,0.308370,0.124681
35,398,0.583639,0.294620,0.121741
118,398,0.624986,0.259875,0.115140
123,398,0.627289,0.257898,0.114813
205,399,0.661397,0.228029,0.110574
250,399,0.677839,0.213337,0.108824
60,400,0.596520,0.283769,0.119711
68,400,0.600575,0.280385,0.119040
131,400,0.630792,0.254680,0.114528
141,400,0.635250,0.250840,0.113911
166,400,0.645964,0.241551,0.112485
212,400,0.664008,0.225610,0.110382
230,400,0.670722,0.219619,0.109659
245,400,0.676076,0.214835,0.109089
71,401,0.602027,0.279066,0.118907
12,404,0.570967,0.304399,0.124634
240,404,0.674007,0.216310,0.109684
251,404,0.677816,0.212883,0.109301
27,405,0.578966,0.297745,0.123289
92,406,0.612126,0.270032,0.117842
183,406,0.652353,0.235357,0.112290
38,410,0.584570,0.292629,0.122802
266,410,0.682101,0.208404,0.109495
127,411,0.628190,0.255801,0.116009
83,412,0.607350,0.273449,0.119201
152,413,0.639033,0.246278,0.114689
192,413,0.655266,0.232096,0.112638
7,415,0.567825,0.305805,0.126370
55,416,0.593088,0.284962,0.121950
42,418,0.586236,0.290411,0.123352
107,418,0.618478,0.263390,0.118132
114,419,0.621659,0.260570,0.117771
150,419,0.637708,0.246822,0.115470
105,420,0.617401,0.264099,0.118500
230,420,0.669094,0.219172,0.111734
13,421,0.570759,0.302762,0.126479
56,421,0.593316,0.284248,0.122436
146,421,0.635832,0.248236,0.115933
174,421,0.647507,0.238117,0.114376
185,421,0.651847,0.234309,0.113844
194,421,0.655356,0.231222,0.113422
241,421,0.672947,0.215654,0.111399
164,422,0.643358,0.241632,0.115010
9,423,0.568571,0.304336,0.127092
141,423,0.633509,0.250027,0.116464
96,424,0.612883,0.267515,0.119602
43,425,0.586349,0.289579,0.124071
25,431,0.576618,0.296899,0.126483
201,431,0.657254,0.228572,0.114174
230,432,0.667985,0.218995,0.113020
257,432,0.677375,0.210706,0.111919
132,434,0.628675,0.253040,0.118285
263,434,0.679204,0.208922,0.111873
33,435,0.580592,0.293229,0.126180
119,435,0.622757,0.257972,0.119270
86,436,0.607272,0.270955,0.121773
178,436,0.647775,0.236378,0.115847
64,437,0.596412,0.279938,0.123650
129,437,0.627101,0.254073,0.118826
231,437,0.667870,0.218613,0.113517
216,438,0.662336,0.223411,0.114253
32,439,0.579851,0.293398,0.126751
239,439,0.670459,0.216120,0.113421
11,440,0.568942,0.302143,0.128915
46,440,0.587024,0.287415,0.125560
52,440,0.590077,0.284901,0.125022
73,440,0.600688,0.276032,0.123280
140,442,0.631533,0.249781,0.118686
145,442,0.633680,0.247939,0.118381
259,442,0.677099,0.210056,0.112845
119,443,0.622140,0.257662,0.120198
207,443,0.658488,0.226310,0.115202
162,444,0.640605,0.241768,0.117627
215,445,0.661294,0.223648,0.115059
106,447,0.615896,0.262516,0.121588
245,447,0.671774,0.214270,0.113956
123,448,0.623540,0.255955,0.120506
180,450,0.647261,0.235407,0.117332
30,451,0.578189,0.293370,0.128441
61,451,0.593946,0.280453,0.125601
77,453,0.601776,0.273696,0.124528
151,453,0.635220,0.245473,0.119307
200,453,0.654894,0.228486,0.116620
222,453,0.663034,0.221334,0.115632
99,455,0.612046,0.264893,0.123061
182,456,0.647486,0.234605,0.117909
83,457,0.604364,0.271100,0.124537
265,458,0.677561,0.208239,0.114200
112,459,0.617668,0.259750,0.122582
127,459,0.624351,0.254110,0.121539
264,459,0.677120,0.208536,0.114344
8,460,0.566500,0.301884,0.131616
255,460,0.673934,0.211231,0.114835
25,462,0.575071,0.294667,0.130262
58,462,0.591709,0.281041,0.127251
105,462,0.614237,0.262307,0.123456
200,462,0.654001,0.228356,0.117642
141,463,0.630054,0.248846,0.121100
165,464,0.639866,0.240342,0.119792
197,464,0.652643,0.229331,0.118026
153,465,0.634891,0.244505,0.120604
66,466,0.595383,0.277550,0.127067
242,466,0.668821,0.215133,0.116046
135,467,0.627102,0.250934,0.121964
218,467,0.660192,0.222524,0.117283
12,468,0.568150,0.299629,0.132221
174,468,0.643100,0.237155,0.119745
9,469,0.566586,0.300790,0.132624
79,469,0.601497,0.272160,0.126344
188,469,0.648618,0.232299,0.119084
239,475,0.666892,0.215997,0.117111
80,476,0.601414,0.271438,0.127148
48,478,0.585571,0.284225,0.130204
140,479,0.628092,0.248818,0.123090
221,480,0.659960,0.221500,0.118540
32,481,0.577432,0.290567,0.132001
99,481,0.609890,0.263851,0.126259
186,481,0.646615,0.232793,0.120592
133,483,0.624720,0.251236,0.124043
30,484,0.576255,0.291190,0.132556
154,484,0.633397,0.243781,0.122823
164,485,0.637360,0.240302,0.122337
57,486,0.589442,0.280117,0.130441
249,486,0.669277,0.212939,0.117784
96,487,0.608005,0.264732,0.127263
250,487,0.669518,0.212640,0.117842
27,488,0.574551,0.292154,0.133296
70,489,0.595570,0.274745,0.129686
108,489,0.613233,0.260171,0.126596
174,489,0.641026,0.236754,0.122220
237,489,0.664794,0.216520,0.118686
198,491,0.650243,0.228737,0.121020
10,492,0.565976,0.298753,0.135271
123,492,0.619550,0.254588,0.125862
207,492,0.653538,0.225836,0.120626
210,493,0.654550,0.224876,0.120573
120,494,0.618059,0.255604,0.126338
224,495,0.659502,0.220475,0.120023
40,498,0.580286,0.286318,0.133396
10,499,0.565611,0.298283,0.136105
187,499,0.645185,0.232244,0.122571
208,499,0.653168,0.225471,0.121362
76,500,0.597530,0.271869,0.130601
214,500,0.655292,0.223570,0.121139
262,500,0.672280,0.209057,0.118663
29,501,0.574767,0.290550,0.134683
48,501,0.583959,0.282946,0.133095
63,501,0.591205,0.276954,0.131840
90,501,0.604000,0.266427,0.129573
262,501,0.672185,0.209047,0.118768
10,503,0.565416,0.298006,0.136578
112,504,0.613628,0.258148,0.128224
56,506,0.587440,0.279505,0.133054
135,506,0.623319,0.249867,0.126814
246,508,0.666049,0.213669,0.120282
30,509,0.574769,0.289666,0.135565
155,509,0.631286,0.242883,0.125831
67,510,0.592405,0.274966,0.132628
86,510,0.601332,0.267593,0.131076
90,512,0.602984,0.266002,0.131014
171,513,0.637449,0.237351,0.125200
226,513,0.658394,0.219682,0.121924
127,517,0.618855,0.252340,0.128805
233,518,0.660447,0.217460,0.122093
2,519,0.560750,0.300100,0.139150
82,519,0.598700,0.268774,0.132526
121,519,0.616115,0.254383,0.129503
154,519,0.629905,0.242970,0.127125
160,519,0.632392,0.240909,0.126699
208,519,0.651108,0.225242,0.123651
231,519,0.659628,0.218055,0.122316
1,520,0.560232,0.300421,0.139348
40,520,0.578855,0.285078,0.136067
58,520,0.587353,0.278027,0.134619
103,520,0.608098,0.260882,0.131021
200,520,0.647967,0.227786,0.124247
28,521,0.573092,0.289729,0.137179
143,521,0.625111,0.246695,0.128193
252,521,0.666864,0.211744,0.121392
260,521,0.669568,0.209425,0.121007
95,525,0.604066,0.263669,0.132265
253,525,0.666809,0.211407,0.121784
230,527,0.658480,0.218244,0.123276
198,528,0.646438,0.228249,0.125313
243,528,0.663018,0.214320,0.122662
42,533,0.578921,0.283581,0.137499
109,533,0.609493,0.258282,0.132225
117,533,0.612962,0.255399,0.131639
130,534,0.618397,0.250787,0.130817
76,535,0.594518,0.270432,0.135050
188,536,0.641797,0.231274,0.126929
216,536,0.652437,0.222431,0.125132
14,538,0.565555,0.294099,0.140346
142,538,0.623003,0.246584,0.130413
167,539,0.633196,0.238083,0.128720
233,539,0.658312,0.217210,0.124479
263,539,0.668703,0.208451,0.122846
180,540,0.638274,0.233769,0.127957
180,541,0.638172,0.233744,0.128084
64,542,0.588371,0.274714,0.136914
96,543,0.602763,0.262726,0.134511
15,544,0.565708,0.293306,0.140986
39,544,0.576774,0.284117,0.139110
52,544,0.582719,0.279186,0.138095
