Epoch,Cost,Baseline,Best
0,437559.4972,343460.3012,437559.4972
1,393470.86,336086.5176,393470.86
2,165648.5092,100000.0,165648.5092
3,1367200.2864,100000.0,165648.5092
4,137983.0492,100000.0,137983.0492
5,220610.5564,100000.0,137983.0492
6,175369.3924,100000.0,137983.0492
7,154571.476,100000.0,137983.0492
8,155428.5628,100000.0,137983.0492
9,126699.8812,100000.0,126699.8812
10,119181.38560000001,100000.0,119181.38560000001
11,106509.52,100000.0,106509.52
12,111185.5252,100000.0,106509.52
13,105684.9808,100000.0,105684.9808
14,106509.52,100000.0,105684.9808
15,108939.7408,100000.0,105684.9808
16,101084.92,100000.0,101084.92
17,106769.9008,100000.0,101084.92
18,100000.0,100000.0,100000.0
19,104849.5924,100000.0,100000.0
20,100000.0,100000.0,100000.0
21,100000.0,100000.0,100000.0
22,103916.5612,100000.0,100000.0
23,101084.92,100000.0,100000.0
24,100000.0,100000.0,100000.0
25,100000.0,100000.0,100000.0
26,100000.0,100000.0,100000.0
27,100000.0,100000.0,100000.0
28,102169.84,100000.0,100000.0
29,100000.0,100000.0,100000.0
30,100000.0,100000.0,100000.0
31,100000.0,100000.0,100000.0
32,100000.0,100000.0,100000.0
33,100000.0,100000.0,100000.0
34,102430.2208,100000.0,100000.0
35,101084.92,100000.0,100000.0
36,101084.92,100000.0,100000.0
37,100000.0,100000.0,100000.0
38,100000.0,100000.0,100000.0
39,100000.0,100000.0,100000.0
40,100000.0,100000.0,100000.0
41,100000.0,100000.0,100000.0
42,100000.0,100000.0,100000.0
43,100000.0,100000.0,100000.0
44,105424.6,100000.0,100000.0
45,100000.0,100000.0,100000.0
46,100000.0,100000.0,100000.0
47,100000.0,100000.0,100000.0
48,100000.0,100000.0,100000.0
49,100000.0,100000.0,100000.0
50,100000.0,100000.0,100000.0
51,100000.0,100000.0,100000.0
52,100000.0,100000.0,100000.0
53,100000.0,100000.0,100000.0
54,100000.0,100000.0,100000.0
55,100000.0,100000.0,100000.0
56,100000.0,100000.0,100000.0
57,100000.0,100000.0,100000.0
58,100000.0,100000.0,100000.0
59,100000.0,100000.0,100000.0
60,100000.0,100000.0,100000.0
61,100000.0,100000.0,100000.0
62,100000.0,100000.0,100000.0
63,101084.92,100000.0,100000.0
64,100000.0,100000.0,100000.0
65,100000.0,100000.0,100000.0
66,100000.0,100000.0,100000.0
67,100000.0,100000.0,100000.0
68,100000.0,100000.0,100000.0
69,1293675.0,100000.0,100000.0
70,100000.0,100000.0,100000.0
71,100000.0,100000.0,100000.0
72,100000.0,100000.0,100000.0
73,100000.0,100000.0,100000.0
74,100000.0,100000.0,100000.0
75,100000.0,100000.0,100000.0
76,100000.0,100000.0,100000.0
77,102169.84,100000.0,100000.0
78,100000.0,100000.0,100000.0
79,103254.76,100000.0,100000.0
80,106769.9008,100000.0,100000.0
81,109113.328,100000.0,100000.0
82,108679.36,100000.0,100000.0
83,103254.76,100000.0,100000.0
84,101084.92,100000.0,100000.0
85,101084.92,100000.0,100000.0
86,101084.92,100000.0,100000.0
87,101084.92,100000.0,100000.0
88,100000.0,100000.0,100000.0
89,108494.9236,100000.0,100000.0
90,113279.42079999999,100000.0,100000.0
91,104339.68,100000.0,100000.0
92,102169.84,100000.0,100000.0
93,102169.84,100000.0,100000.0
94,105684.9808,100000.0,100000.0
95,100000.0,100000.0,100000.0
96,106325.0836,100000.0,100000.0
97,106769.9008,100000.0,100000.0
98,102614.6572,100000.0,100000.0
99,105424.6,100000.0,100000.0
100,104600.0608,100000.0,100000.0
101,105945.3616,100000.0,100000.0
102,101084.92,100000.0,100000.0
103,100000.0,100000.0,100000.0
104,103916.5612,100000.0,100000.0
105,104339.68,100000.0,100000.0
106,104600.0608,100000.0,100000.0
107,106509.52,100000.0,100000.0
108,103254.76,100000.0,100000.0
109,100000.0,100000.0,100000.0
110,105424.6,100000.0,100000.0
111,102169.84,100000.0,100000.0
112,105684.9808,100000.0,100000.0
113,105424.6,100000.0,100000.0
114,104600.0608,100000.0,100000.0
115,104339.68,100000.0,100000.0
116,100000.0,100000.0,100000.0
117,102169.84,100000.0,100000.0
118,103254.76,100000.0,100000.0
