Epoch,Cost,Baseline,Best
0,149665.1184,114759.4368,149665.1184
1,146842.05599999998,134498.0,146842.05599999998
2,155825.7904,134498.0,146842.05599999998
3,134804.7024,134498.0,134804.7024
4,134415.9488,134498.0,134415.9488
5,134498.0,134498.0,134415.9488
6,134498.0,134498.0,134415.9488
7,134498.0,134498.0,134415.9488
8,134498.0,134498.0,134415.9488
9,134672.56,134498.0,134415.9488
10,133997.0,134498.0,133997.0
11,134498.0,134498.0,133997.0
12,134604.2752,134498.0,133997.0
13,134737.0,134498.0,133997.0
14,134498.0,134498.0,133997.0
15,133250.7024,134498.0,133250.7024
16,135985.984,134498.0,133250.7024
17,134498.0,134498.0,133250.7024
18,130853.0,134498.0,130853.0
19,134498.0,134498.0,130853.0
20,134498.0,134498.0,130853.0
21,134498.0,134498.0,130853.0
22,134498.0,134498.0,130853.0
23,134498.0,134498.0,130853.0
24,129666.0,134498.0,129666.0
25,133332.0,134498.0,129666.0
26,134490.0,134498.0,129666.0
27,134090.0,134498.0,129666.0
28,134573.0,134498.0,129666.0
29,134498.0,134498.0,129666.0
30,134651.0,134498.0,129666.0
31,134498.0,134498.0,129666.0
32,134062.0,134498.0,129666.0
33,134816.0,134498.0,129666.0
34,131421.0,134498.0,129666.0
35,134258.0,134498.0,129666.0
36,130308.0,134498.0,129666.0
37,127151.7024,134498.0,127151.7024
38,131531.0,134498.0,127151.7024
39,120664.0,100000.0,120664.0
40,132711.0,134498.0,120664.0
41,134531.0,134498.0,120664.0
42,137153.0,134498.0,120664.0
43,131919.0,134498.0,120664.0
44,130457.0,134498.0,120664.0
45,134520.0,134498.0,120664.0
46,134538.0,134498.0,120664.0
47,134498.0,134498.0,120664.0
48,134726.0,134498.0,120664.0
49,134441.0,134498.0,120664.0
50,134498.0,134498.0,120664.0
51,133964.0,134498.0,120664.0
52,134251.0,134498.0,120664.0
53,134498.0,134498.0,120664.0
54,131332.0,134498.0,120664.0
55,134498.0,134498.0,120664.0
56,131533.0,134498.0,120664.0
57,134498.0,134498.0,120664.0
58,134816.0,134498.0,120664.0
59,134498.0,134498.0,120664.0
60,134498.0,134498.0,120664.0
61,134498.0,134498.0,120664.0
62,134498.0,134498.0,120664.0
63,134498.0,134498.0,120664.0
64,134498.0,134498.0,120664.0
65,134498.0,134498.0,120664.0
66,134498.0,134498.0,120664.0
67,134498.0,134498.0,120664.0
68,134498.0,134498.0,120664.0
69,134498.0,134498.0,120664.0
70,134528.0,134498.0,120664.0
71,134498.0,134498.0,120664.0
72,131591.0,134498.0,120664.0
73,134498.0,134498.0,120664.0
74,133208.0,134498.0,120664.0
75,134498.0,134498.0,120664.0
76,134498.0,134498.0,120664.0
77,137835.0,134498.0,120664.0
78,134498.0,134498.0,120664.0
79,134498.0,134498.0,120664.0
80,134411.0,134498.0,120664.0
81,134545.0,134498.0,120664.0
82,134498.0,134498.0,120664.0
83,134498.0,134498.0,120664.0
84,134498.0,134498.0,120664.0
85,134498.0,134498.0,120664.0
86,130367.0,134498.0,120664.0
87,134498.0,134498.0,120664.0
88,134037.0,134498.0,120664.0
89,134498.0,134498.0,120664.0
90,134498.0,134498.0,120664.0
91,134498.0,134498.0,120664.0
92,134498.0,134498.0,120664.0
93,134498.0,134498.0,120664.0
94,134498.0,134498.0,120664.0
95,135126.2624,134498.0,120664.0
96,133718.984,134498.0,120664.0
97,134498.0,134498.0,120664.0
98,134498.0,134498.0,120664.0
99,134960.56,134498.0,120664.0
100,134498.0,134498.0,120664.0
101,134498.0,134498.0,120664.0
102,134498.0,134498.0,120664.0
103,134576.0,134498.0,120664.0
104,134498.0,134498.0,120664.0
105,134498.0,134498.0,120664.0
106,134766.0,134498.0,120664.0
107,134498.0,134498.0,120664.0
108,132845.0,134498.0,120664.0
109,134498.0,134498.0,120664.0
110,134664.7024,134498.0,120664.0
111,134498.0,134498.0,120664.0
112,134441.0,134498.0,120664.0
113,134498.0,134498.0,120664.0
114,134726.0,134498.0,120664.0
115,134498.0,134498.0,120664.0
116,135941.0,134498.0,120664.0
117,134498.0,134498.0,120664.0
118,134498.0,134498.0,120664.0
119,135536.0,134498.0,120664.0
120,134498.0,134498.0,120664.0
121,134541.0,134498.0,120664.0
122,135435.2336,134498.0,120664.0
123,134498.0,134498.0,120664.0
124,134242.0,134498.0,120664.0
125,128943.7024,134498.0,120664.0
126,134498.0,134498.0,120664.0
127,134498.0,134498.0,120664.0
128,134756.0,134498.0,120664.0
129,134791.56,134498.0,120664.0
130,134498.0,134498.0,120664.0
131,134498.0,134498.0,120664.0
132,131374.0,134498.0,120664.0
133,134498.0,134498.0,120664.0
134,134467.1264,134498.0,120664.0
135,134498.0,134498.0,120664.0
136,129330.0,134498.0,120664.0
137,134498.0,134498.0,120664.0
138,134498.0,134498.0,120664.0
139,133894.0,134498.0,120664.0
